"AnonID","State","Started.on","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"Sa29b82d6","Finished","29 August 2019  8:29 PM","29 August 2019  9:50 PM","1 hour 20 mins",85.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","4.38","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0591cb7c","Finished","29 August 2019  9:04 PM","29 August 2019  10:34 PM","1 hour 30 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb0640513","Finished","29 August 2019  9:49 PM","29 August 2019  10:56 PM","1 hour 7 mins",54.75,"5.00","0.00","2.00","5.00","-","-","5.00","5.00","5.00","-","2.00","-","2.00","-","3.75","5.00","5.00","0.00","5.00","5.00"
"Sed3ce5df","Finished","30 August 2019  2:43 AM","30 August 2019  3:45 AM","1 hour 2 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbab9057e","Finished","30 August 2019  3:30 AM","30 August 2019  4:50 AM","1 hour 19 mins",88.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","2.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S435da3ba","Finished","30 August 2019  6:43 AM","30 August 2019  8:11 AM","1 hour 28 mins",64.5,"5.00","5.00","3.00","5.00","-","-","0.00","5.00","5.00","2.50","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","5.00"
"S94883eb9","Finished","30 August 2019  7:12 AM","30 August 2019  8:01 AM","49 mins 13 secs",97.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S153fd17d","Finished","30 August 2019  8:50 AM","30 August 2019  10:18 AM","1 hour 28 mins",95,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd20061f4","Finished","30 August 2019  10:00 AM","30 August 2019  10:51 AM","50 mins 53 secs",92.63,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sfadc4868","Finished","30 August 2019  10:05 AM","30 August 2019  10:43 AM","37 mins 58 secs",93.75,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S21926b21","Finished","30 August 2019  10:10 AM","30 August 2019  11:40 AM","1 hour 30 mins",80.25,"5.00","0.00","4.00","5.00","-","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S033e3432","Finished","30 August 2019  10:17 AM","30 August 2019  11:43 AM","1 hour 26 mins",84,"2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Se5a482b2","Finished","30 August 2019  10:23 AM","30 August 2019  11:41 AM","1 hour 17 mins",91.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","2.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5d5aab4f","Finished","30 August 2019  10:58 AM","30 August 2019  12:27 PM","1 hour 29 mins",83.38,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1a8a8907","Finished","30 August 2019  11:29 AM","30 August 2019  12:58 PM","1 hour 28 mins",89.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S71edfb8e","Finished","30 August 2019  11:40 AM","30 August 2019  1:09 PM","1 hour 28 mins",84,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1d27bf02","Finished","30 August 2019  11:46 AM","30 August 2019  1:09 PM","1 hour 23 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se1058bfb","Finished","30 August 2019  11:54 AM","30 August 2019  1:01 PM","1 hour 6 mins",93.13,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb3f1f338","Finished","30 August 2019  11:56 AM","30 August 2019  1:21 PM","1 hour 25 mins",79.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd1949012","Finished","30 August 2019  12:00 PM","30 August 2019  1:12 PM","1 hour 12 mins",85,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Scbe9efa8","Finished","30 August 2019  12:14 PM","30 August 2019  1:44 PM","1 hour 30 mins",60.5,"0.00","5.00","2.00","5.00","2.00","5.00","0.00","5.00","2.50","0.00","5.00","5.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S91502bcf","Finished","30 August 2019  12:37 PM","30 August 2019  1:59 PM","1 hour 21 mins",41.88,"5.00","-","3.00","0.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","0.00","0.00","-","-","5.00","5.00","-","-","-"
"S2f06202f","Finished","30 August 2019  1:22 PM","30 August 2019  2:52 PM","1 hour 30 mins",74,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Saf1a4f23","Finished","30 August 2019  1:23 PM","30 August 2019  2:37 PM","1 hour 13 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S779484e0","Finished","30 August 2019  1:29 PM","30 August 2019  2:51 PM","1 hour 21 mins",84.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","-","5.00"
"S552a3bb0","Finished","30 August 2019  1:43 PM","30 August 2019  3:12 PM","1 hour 28 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S43f3f773","Finished","30 August 2019  2:36 PM","30 August 2019  3:37 PM","1 hour",82.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","3.75","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S48ed8956","Finished","30 August 2019  2:40 PM","30 August 2019  4:10 PM","1 hour 30 mins",74.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","-","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sf6dbecab","Finished","30 August 2019  3:13 PM","30 August 2019  4:43 PM","1 hour 30 mins",66.25,"5.00","5.00","3.00","5.00","-","2.50","-","0.00","2.50","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S1a94e96d","Finished","30 August 2019  3:17 PM","30 August 2019  4:47 PM","1 hour 30 mins",86.75,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","3.75","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S74ea6f86","Finished","30 August 2019  3:19 PM","30 August 2019  4:49 PM","1 hour 30 mins",75.75,"5.00","5.00","2.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S1b2d34b3","Finished","30 August 2019  3:37 PM","30 August 2019  4:57 PM","1 hour 19 mins",50.88,"0.00","0.00","3.00","5.00","-","5.00","0.00","5.00","-","1.88","1.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","0.00"
"S56fbdd28","Finished","30 August 2019  3:39 PM","30 August 2019  5:09 PM","1 hour 29 mins",87,"0.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2c059a59","Finished","30 August 2019  3:49 PM","30 August 2019  5:14 PM","1 hour 24 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd1c3da7a","Finished","30 August 2019  4:00 PM","30 August 2019  5:30 PM","1 hour 30 mins",96.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdf0f2b87","Finished","30 August 2019  4:21 PM","30 August 2019  5:50 PM","1 hour 29 mins",79,"5.00","5.00","2.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","-"
"Scd4ab7f7","Finished","30 August 2019  4:24 PM","30 August 2019  5:50 PM","1 hour 25 mins",56.5,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","2.50","-","-","5.00","2.00","2.00","5.00","5.00","5.00","5.00","-","-"
"Sa56c0413","Finished","30 August 2019  4:29 PM","30 August 2019  5:52 PM","1 hour 22 mins",73,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","2.00","4.00","5.00","5.00","0.00","5.00","5.00","5.00","-","5.00"
"S7d57c3df","Finished","2 September 2019  11:10 AM","2 September 2019  12:34 PM","1 hour 24 mins",60,"0.00","5.00","5.00","-","-","5.00","0.00","5.00","-","-","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S6996b4b9","Finished","2 September 2019  11:39 AM","2 September 2019  12:48 PM","1 hour 8 mins",68,"5.00","0.00","1.00","5.00","2.00","5.00","0.00","5.00","-","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0d31749c","Finished","2 September 2019  12:20 PM","2 September 2019  2:10 PM","1 hour 49 mins",32,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-"
"Se8034e7b","Finished","2 September 2019  12:59 PM","2 September 2019  2:24 PM","1 hour 24 mins",62,"5.00","0.00","3.00","5.00","2.00","5.00","5.00","5.00","-","-","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S897bd075","Finished","2 September 2019  1:17 PM","2 September 2019  2:45 PM","1 hour 28 mins",82,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","-","-","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2db58e2d","Finished","2 September 2019  1:19 PM","2 September 2019  2:44 PM","1 hour 25 mins",59.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","-","-","-","5.00","0.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"Saa4b2336","Finished","2 September 2019  1:31 PM","2 September 2019  2:50 PM","1 hour 18 mins",77,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","-","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S22165f62","Finished","2 September 2019  1:50 PM","2 September 2019  3:22 PM","1 hour 32 mins",64,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","-","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","-"
"Sf170963e","Finished","2 September 2019  1:58 PM","2 September 2019  3:13 PM","1 hour 14 mins",75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","-","-","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S522c1471","Finished","2 September 2019  1:58 PM","2 September 2019  3:27 PM","1 hour 28 mins",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdf4b8e8c","Finished","2 September 2019  2:09 PM","2 September 2019  3:50 PM","1 hour 40 mins",11,"5.00","5.00","1.00","-","-","0.00","0.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-"
"S9a77f368","Finished","2 September 2019  2:32 PM","2 September 2019  4:10 PM","1 hour 37 mins",13.5,"2.50","0.00","4.00","5.00","-","0.00","-","0.00","-","-","2.00","-","-","-","-","-","-","-","-","-"
"Sb8f0c1e1","Finished","2 September 2019  2:38 PM","2 September 2019  4:10 PM","1 hour 31 mins",20,"5.00","-","5.00","-","-","5.00","0.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-"
"S019673c0","Finished","2 September 2019  2:47 PM","2 September 2019  4:16 PM","1 hour 29 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S882de3fd","Finished","2 September 2019  2:48 PM","2 September 2019  4:20 PM","1 hour 32 mins",32,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-"
"S03428d23","Finished","2 September 2019  3:06 PM","2 September 2019  4:40 PM","1 hour 33 mins",15,"5.00","5.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sf813c975","Finished","2 September 2019  3:24 PM","2 September 2019  4:48 PM","1 hour 23 mins",85.75,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S76396f80","Finished","2 September 2019  3:33 PM","2 September 2019  5:01 PM","1 hour 27 mins",63.25,"5.00","0.00","3.00","5.00","2.00","0.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Se1c0202f","Finished","2 September 2019  3:35 PM","2 September 2019  4:57 PM","1 hour 22 mins",91.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se0c68c71","Finished","2 September 2019  3:47 PM","2 September 2019  4:50 PM","1 hour 2 mins",73.5,"5.00","0.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","0.00","4.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S4b6e83e9","Finished","2 September 2019  3:50 PM","2 September 2019  4:37 PM","46 mins 43 secs",82,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00"
"Sa195ce6b","Finished","2 September 2019  4:25 PM","2 September 2019  5:38 PM","1 hour 12 mins",76.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","2.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S3a98ad6b","Finished","2 September 2019  4:27 PM","2 September 2019  5:41 PM","1 hour 13 mins",85,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S790a2c82","Finished","2 September 2019  5:28 PM","2 September 2019  6:34 PM","1 hour 6 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se5513f8c","Finished","2 September 2019  5:39 PM","2 September 2019  7:10 PM","1 hour 31 mins",15,"5.00","-","5.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sebb6f5fc","Finished","2 September 2019  5:53 PM","2 September 2019  7:21 PM","1 hour 28 mins",86.25,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S0fe05991","Finished","2 September 2019  6:06 PM","2 September 2019  6:54 PM","48 mins 17 secs",99.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S73c36ff0","Finished","2 September 2019  6:13 PM","2 September 2019  7:34 PM","1 hour 20 mins",17.5,"0.00","0.00","-","-","-","-","-","0.00","0.00","-","-","0.00","-","-","2.50","5.00","5.00","5.00","0.00","-"
"Safcb1e33","Finished","2 September 2019  6:16 PM","2 September 2019  7:46 PM","1 hour 30 mins",71.25,"5.00","5.00","3.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","3.75","5.00","5.00","0.00","0.00","0.00"
"S47c9f114","Finished","2 September 2019  6:29 PM","2 September 2019  7:59 PM","1 hour 29 mins",73.25,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S98e9e60d","Finished","2 September 2019  6:44 PM","2 September 2019  7:52 PM","1 hour 7 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfe608332","Finished","2 September 2019  6:46 PM","2 September 2019  8:15 PM","1 hour 29 mins",65.5,"5.00","5.00","2.00","5.00","-","0.00","-","5.00","2.50","-","4.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S4c86628b","Finished","2 September 2019  6:56 PM","2 September 2019  8:26 PM","1 hour 30 mins",55,"5.00","-","4.00","5.00","2.00","-","-","5.00","0.00","0.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-"
"S6cfbf33a","Finished","2 September 2019  7:24 PM","2 September 2019  8:45 PM","1 hour 20 mins",68.25,"5.00","5.00","1.00","5.00","5.00","2.50","0.00","5.00","2.50","1.25","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sf1cdb377","Finished","2 September 2019  7:33 PM","2 September 2019  9:03 PM","1 hour 29 mins",66.25,"5.00","0.00","3.00","5.00","3.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","2.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"S44d726f6","Finished","2 September 2019  7:53 PM","2 September 2019  9:23 PM","1 hour 30 mins",63.5,"5.00","0.00","3.00","5.00","5.00","5.00","0.00","5.00","5.00","1.25","1.00","5.00","5.00","2.00","1.25","5.00","5.00","5.00","0.00","0.00"
"S553b673b","Finished","2 September 2019  7:59 PM","2 September 2019  9:16 PM","1 hour 16 mins",69.5,"0.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","2.50","5.00","0.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S5df8c2fa","Finished","2 September 2019  8:07 PM","2 September 2019  9:25 PM","1 hour 18 mins",80.13,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0ec794f5","Finished","2 September 2019  8:24 PM","2 September 2019  9:42 PM","1 hour 17 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1a9b3ece","Finished","2 September 2019  8:45 PM","2 September 2019  9:59 PM","1 hour 13 mins",77,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","2.50","2.50","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Scfe93b71","Finished","2 September 2019  8:52 PM","2 September 2019  9:12 PM","20 mins 8 secs",22,"-","5.00","5.00","-","-","5.00","-","5.00","-","-","2.00","-","-","-","-","-","-","-","-","-"
"S6756b821","Finished","2 September 2019  9:44 PM","2 September 2019  11:13 PM","1 hour 29 mins",54,"5.00","-","5.00","5.00","-","0.00","0.00","5.00","5.00","-","5.00","4.00","5.00","-","0.00","5.00","5.00","5.00","-","-"
"S4b0791e6","Finished","2 September 2019  10:51 PM","3 September 2019  12:21 AM","1 hour 30 mins",31,"5.00","0.00","-","0.00","0.00","-","-","5.00","-","-","2.00","5.00","2.00","2.00","0.00","5.00","5.00","0.00","-","0.00"
"Sa243fd4d","Finished","3 September 2019  2:18 AM","3 September 2019  3:41 AM","1 hour 22 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd849756e","Finished","3 September 2019  4:13 AM","3 September 2019  5:50 AM","1 hour 36 mins",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S039af2b8","Finished","3 September 2019  7:31 AM","3 September 2019  9:01 AM","1 hour 30 mins",79.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S3f9009e1","Finished","3 September 2019  7:56 AM","3 September 2019  9:19 AM","1 hour 23 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9a31902a","Finished","3 September 2019  8:31 AM","3 September 2019  10:01 AM","1 hour 30 mins",77,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S7c4a42e6","Finished","3 September 2019  8:32 AM","3 September 2019  10:02 AM","1 hour 30 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sa0c7c282","Finished","3 September 2019  8:44 AM","3 September 2019  9:40 AM","55 mins 58 secs",91.5,"5.00","5.00","4.00","5.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sae4e51a0","Finished","3 September 2019  8:47 AM","3 September 2019  10:04 AM","1 hour 17 mins",35,"5.00","0.00","5.00","0.00","-","5.00","-","5.00","5.00","0.00","5.00","-","0.00","-","0.00","0.00","5.00","-","-","-"
"S3442601b","Finished","3 September 2019  8:51 AM","3 September 2019  9:44 AM","53 mins 3 secs",49,"5.00","5.00","4.00","5.00","-","0.00","-","5.00","5.00","-","5.00","-","0.00","-","5.00","5.00","5.00","0.00","-","-"
"S0d3804ed","Finished","3 September 2019  8:53 AM","3 September 2019  10:04 AM","1 hour 11 mins",59.13,"5.00","5.00","3.00","0.00","2.00","5.00","0.00","0.00","5.00","3.13","5.00","4.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00"
"Se2c07ce5","Finished","3 September 2019  9:02 AM","3 September 2019  10:32 AM","1 hour 30 mins",90,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S36d5b0b7","Finished","3 September 2019  9:34 AM","3 September 2019  11:03 AM","1 hour 29 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sac3d3e43","Finished","3 September 2019  9:47 AM","3 September 2019  10:47 AM","59 mins 40 secs",70.13,"2.50","5.00","1.00","5.00","-","5.00","0.00","5.00","2.50","3.13","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"Sdaffefa3","Finished","3 September 2019  9:49 AM","3 September 2019  11:04 AM","1 hour 14 mins",82.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sa642ee40","Finished","3 September 2019  9:50 AM","3 September 2019  11:03 AM","1 hour 12 mins",93,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S344b4e90","Finished","3 September 2019  10:04 AM","3 September 2019  11:22 AM","1 hour 18 mins",93.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S65c7bafe","Finished","3 September 2019  10:13 AM","3 September 2019  11:38 AM","1 hour 25 mins",83.75,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S11a13226","Finished","3 September 2019  10:14 AM","3 September 2019  11:20 AM","1 hour 6 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S710c2297","Finished","3 September 2019  10:15 AM","3 September 2019  11:33 AM","1 hour 18 mins",90.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdade107a","Finished","3 September 2019  10:26 AM","3 September 2019  11:56 AM","1 hour 30 mins",56.75,"5.00","5.00","5.00","0.00","0.00","5.00","-","5.00","5.00","1.25","1.00","-","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"S33c446c8","Finished","3 September 2019  10:29 AM","3 September 2019  11:59 AM","1 hour 30 mins",51.5,"5.00","5.00","2.00","0.00","-","0.00","0.00","5.00","5.00","2.50","5.00","0.00","0.00","2.00","5.00","0.00","5.00","0.00","5.00","5.00"
"S9a77f368","Finished","3 September 2019  10:34 AM","3 September 2019  11:33 AM","59 mins 16 secs",32.25,"0.00","5.00","4.00","0.00","-","2.50","-","0.00","0.00","1.25","2.00","0.00","5.00","0.00","2.50","0.00","5.00","5.00","0.00","0.00"
"Sb95d5f20","Finished","3 September 2019  10:35 AM","3 September 2019  12:05 PM","1 hour 30 mins",96.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa1d3ad29","Finished","3 September 2019  10:48 AM","3 September 2019  12:18 PM","1 hour 30 mins",33.75,"0.00","-","4.00","5.00","2.00","5.00","-","-","5.00","1.25","-","5.00","2.00","2.00","2.50","-","-","-","-","-"
