"AnonID","State","Started.on","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"S68470904","Finished","16 January 2019  1:48 PM","16 January 2019  2:29 PM","40 mins 15 secs",92.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S17b66dd8","Finished","16 January 2019  1:49 PM","16 January 2019  3:10 PM","1 hour 20 mins",89.75,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9469b539","Finished","16 January 2019  1:54 PM","16 January 2019  3:21 PM","1 hour 27 mins",73.13,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S621f459b","Finished","16 January 2019  1:54 PM","16 January 2019  3:05 PM","1 hour 11 mins",36.5,"5.00","0.00","3.75","0.00","0.00","5.00","0.00","0.00","2.50","1.25","5.00","0.00","2.00","2.00","5.00","5.00","0.00","0.00","0.00","0.00"
"S1e187018","Finished","16 January 2019  2:05 PM","16 January 2019  3:05 PM","1 hour",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S8cee69bb","Finished","16 January 2019  2:25 PM","16 January 2019  3:17 PM","51 mins 56 secs",96.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S22c94c9c","Finished","16 January 2019  2:32 PM","16 January 2019  3:27 PM","54 mins 57 secs",57.63,"5.00","-","5.00","5.00","-","5.00","-","5.00","5.00","0.63","2.00","0.00","3.00","2.00","0.00","5.00","5.00","5.00","5.00","-"
"Sd5228523","Finished","16 January 2019  2:51 PM","16 January 2019  3:40 PM","49 mins 26 secs",87.5,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S601c4934","Finished","16 January 2019  2:51 PM","16 January 2019  4:12 PM","1 hour 20 mins",85.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Sd888735b","Finished","16 January 2019  3:13 PM","16 January 2019  3:42 PM","29 mins 10 secs",85,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S60367574","Finished","16 January 2019  3:22 PM","16 January 2019  4:14 PM","52 mins 10 secs",92,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se01e616a","Finished","16 January 2019  3:24 PM","16 January 2019  4:36 PM","1 hour 12 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S68ac1449","Finished","16 January 2019  3:24 PM","16 January 2019  4:09 PM","45 mins 1 sec",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa61324c2","Finished","16 January 2019  3:58 PM","16 January 2019  5:08 PM","1 hour 10 mins",70,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","2.50","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S2aa8f549","Finished","16 January 2019  4:08 PM","16 January 2019  5:17 PM","1 hour 9 mins",55.88,"5.00","5.00","2.50","5.00","2.00","5.00","-","5.00","2.50","1.88","5.00","5.00","0.00","2.00","0.00","5.00","5.00","0.00","-","-"
"S0038e0ff","Finished","16 January 2019  4:22 PM","16 January 2019  4:45 PM","22 mins 53 secs",89.5,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5aec7c57","Finished","16 January 2019  4:34 PM","16 January 2019  5:12 PM","38 mins 3 secs",68.5,"5.00","5.00","1.25","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","4.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","5.00"
"S387ed1b2","Finished","16 January 2019  5:09 PM","16 January 2019  5:45 PM","35 mins 54 secs",22,"0.00","0.00","5.00","-","-","5.00","0.00","0.00","5.00","0.00","2.00","-","-","-","5.00","0.00","0.00","-","-","0.00"
"S6c2b33e9","Finished","16 January 2019  5:12 PM","16 January 2019  6:26 PM","1 hour 13 mins",63.75,"0.00","0.00","3.75","5.00","-","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sad3fd4be","Finished","16 January 2019  5:29 PM","16 January 2019  6:59 PM","1 hour 29 mins",57.13,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","3.13","5.00","5.00","0.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00"
"S960847d5","Finished","16 January 2019  5:32 PM","16 January 2019  6:52 PM","1 hour 20 mins",74.5,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S8a43bf70","Finished","16 January 2019  5:39 PM","16 January 2019  6:33 PM","53 mins 58 secs",51.75,"0.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","2.50","1.25","2.00","1.00","5.00","0.00","-","5.00","5.00","0.00","5.00","0.00"
"Sda40c0d9","Finished","16 January 2019  5:53 PM","16 January 2019  7:12 PM","1 hour 18 mins",64.5,"5.00","0.00","5.00","5.00","-","2.50","5.00","5.00","0.00","-","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"Sc8414c1a","Finished","16 January 2019  5:59 PM","16 January 2019  6:54 PM","54 mins 52 secs",79,"5.00","5.00","5.00","0.00","-","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","5.00","-"
"S0f5d2e41","Finished","16 January 2019  6:18 PM","16 January 2019  7:42 PM","1 hour 24 mins",87.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S9e835138","Finished","16 January 2019  7:08 PM","16 January 2019  8:07 PM","58 mins 40 secs",80.75,"0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S4ae43ce1","Finished","16 January 2019  9:12 PM","16 January 2019  10:13 PM","1 hour",91,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","4.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S5ee00b11","Finished","16 January 2019  9:15 PM","16 January 2019  10:36 PM","1 hour 21 mins",49.5,"5.00","5.00","3.75","0.00","0.00","-","0.00","5.00","2.50","1.25","-","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-","0.00"
"S902cc326","Finished","16 January 2019  10:08 PM","16 January 2019  11:05 PM","56 mins 37 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd74c15d4","Finished","16 January 2019  10:11 PM","16 January 2019  10:30 PM","19 mins 46 secs",38.25,"5.00","5.00","1.25","0.00","-","5.00","-","5.00","-","-","2.00","5.00","5.00","-","-","-","-","-","-","5.00"
"S6d8109b9","Finished","16 January 2019  10:32 PM","16 January 2019  11:35 PM","1 hour 2 mins",86,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","4.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S2d7c6147","Finished","16 January 2019  10:35 PM","16 January 2019  11:43 PM","1 hour 7 mins",63.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","-","-","0.00"
"S3b8753c0","Finished","16 January 2019  10:45 PM","17 January 2019  12:13 AM","1 hour 27 mins",63.13,"5.00","0.00","3.75","5.00","2.00","5.00","0.00","0.00","5.00","4.38","5.00","5.00","2.00","1.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S5ab768be","Finished","16 January 2019  11:17 PM","17 January 2019  12:32 AM","1 hour 15 mins",79,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sff931aed","Finished","16 January 2019  11:17 PM","17 January 2019  12:28 AM","1 hour 11 mins",88,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S10e4bc54","Finished","17 January 2019  10:02 AM","17 January 2019  11:24 AM","1 hour 21 mins",85.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S3872996f","Finished","17 January 2019  10:59 AM","17 January 2019  12:34 PM","1 hour 34 mins",27.63,"5.00","5.00","5.00","-","-","5.00","-","-","2.50","3.13","2.00","-","-","-","-","-","-","-","-","-"
"Sea8946fb","Finished","17 January 2019  11:03 AM","17 January 2019  11:44 AM","41 mins 18 secs",92.5,"2.50","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1c316f22","Finished","17 January 2019  11:04 AM","17 January 2019  12:05 PM","1 hour 1 min",87,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sb3c56368","Finished","17 January 2019  11:10 AM","17 January 2019  11:50 AM","40 mins 17 secs",80,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00"
"Se5926113","Finished","17 January 2019  1:22 PM","17 January 2019  2:39 PM","1 hour 16 mins",87,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S3ece132f","Finished","17 January 2019  1:46 PM","17 January 2019  2:57 PM","1 hour 10 mins",88.13,"5.00","5.00","5.00","5.00","-","5.00","-","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfa9c3940","Finished","17 January 2019  1:46 PM","17 January 2019  2:56 PM","1 hour 9 mins",81.25,"5.00","0.00","2.50","5.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2a85424d","Finished","17 January 2019  1:58 PM","17 January 2019  3:27 PM","1 hour 28 mins",55.88,"5.00","5.00","5.00","-","-","5.00","0.00","5.00","2.50","4.38","5.00","5.00","2.00","2.00","0.00","0.00","5.00","5.00","0.00","0.00"
"S3d9513aa","Finished","17 January 2019  2:13 PM","17 January 2019  3:31 PM","1 hour 18 mins",87.75,"5.00","5.00","5.00","5.00","0.00","5.00","-","5.00","5.00","3.75","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S20de7e60","Finished","17 January 2019  2:22 PM","17 January 2019  3:33 PM","1 hour 10 mins",91.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S226df75a","Finished","17 January 2019  2:23 PM","17 January 2019  2:59 PM","36 mins 6 secs",86,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc98b10ba","Finished","17 January 2019  2:24 PM","17 January 2019  3:15 PM","51 mins 29 secs",80.75,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S14c96a31","Finished","17 January 2019  2:28 PM","17 January 2019  3:17 PM","48 mins 44 secs",81.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S506ab2f5","Finished","17 January 2019  2:55 PM","17 January 2019  3:44 PM","49 mins 34 secs",69.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","3.75","5.00","-","5.00","4.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S1e398fc1","Finished","17 January 2019  2:56 PM","17 January 2019  4:21 PM","1 hour 25 mins",86.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S42f0affb","Finished","17 January 2019  3:18 PM","17 January 2019  4:41 PM","1 hour 23 mins",64.13,"5.00","5.00","5.00","-","0.00","5.00","5.00","5.00","2.50","1.88","2.00","0.00","2.00","2.00","3.75","5.00","5.00","5.00","0.00","5.00"
"S765128db","Finished","17 January 2019  3:21 PM","17 January 2019  4:12 PM","50 mins 37 secs",78.5,"5.00","5.00","3.75","5.00","2.00","5.00","-","5.00","5.00","3.75","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00"
"Sf60da47f","Finished","17 January 2019  3:26 PM","17 January 2019  4:12 PM","46 mins 5 secs",90,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S3af3754e","Finished","17 January 2019  3:27 PM","17 January 2019  4:30 PM","1 hour 2 mins",89,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S80e66319","Finished","17 January 2019  3:34 PM","17 January 2019  4:20 PM","46 mins",89,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se219e392","Finished","17 January 2019  3:47 PM","17 January 2019  5:04 PM","1 hour 17 mins",99.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S416e5a50","Finished","17 January 2019  4:02 PM","17 January 2019  5:32 PM","1 hour 29 mins",74,"5.00","5.00","5.00","5.00","2.00","2.50","5.00","0.00","2.50","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S8c680762","Finished","17 January 2019  4:15 PM","17 January 2019  4:56 PM","40 mins 58 secs",61.38,"0.00","0.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","0.00","0.00","5.00","5.00","0.00"
"S2106ca6e","Finished","17 January 2019  4:16 PM","17 January 2019  5:01 PM","45 mins 6 secs",90,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S166584ac","Finished","17 January 2019  4:18 PM","17 January 2019  5:37 PM","1 hour 19 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S247db160","Finished","17 January 2019  4:25 PM","17 January 2019  5:55 PM","1 hour 30 mins",80,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","4.00","5.00","4.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S6e93e327","Finished","17 January 2019  4:27 PM","17 January 2019  5:37 PM","1 hour 9 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb6547747","Finished","17 January 2019  4:36 PM","17 January 2019  5:42 PM","1 hour 6 mins",75.38,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","0.00","5.00","1.88","5.00","5.00","5.00","4.00","0.00","5.00","5.00","5.00","-","5.00"
"S552a6929","Finished","17 January 2019  4:36 PM","17 January 2019  5:31 PM","55 mins 10 secs",77,"0.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00"
"S99436108","Finished","17 January 2019  4:37 PM","17 January 2019  5:48 PM","1 hour 10 mins",74.63,"5.00","0.00","3.75","0.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbb658e11","Finished","17 January 2019  4:39 PM","17 January 2019  6:09 PM","1 hour 30 mins",80.75,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2ee8e500","Finished","17 January 2019  4:50 PM","17 January 2019  5:58 PM","1 hour 8 mins",68.38,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","2.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"Secf1e2bd","Finished","17 January 2019  5:12 PM","17 January 2019  6:06 PM","53 mins 47 secs",67.75,"0.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00"
"Se89b67f0","Finished","17 January 2019  5:16 PM","17 January 2019  5:56 PM","39 mins 48 secs",63.13,"5.00","0.00","3.75","5.00","0.00","5.00","-","5.00","2.50","1.88","5.00","5.00","-","-","5.00","5.00","5.00","5.00","0.00","5.00"
"S79fa656a","Finished","17 January 2019  5:46 PM","17 January 2019  6:59 PM","1 hour 12 mins",77.5,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","0.00"
"S3ce0ac0a","Finished","17 January 2019  6:01 PM","17 January 2019  7:08 PM","1 hour 6 mins",82,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S9b104347","Finished","17 January 2019  7:09 PM","17 January 2019  8:01 PM","52 mins 15 secs",83.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","4.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S9649da72","Finished","17 January 2019  7:24 PM","17 January 2019  8:51 PM","1 hour 27 mins",81,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sf0f3721c","Finished","17 January 2019  7:56 PM","17 January 2019  9:19 PM","1 hour 23 mins",80.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","2.50","4.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S63b2aa75","Finished","17 January 2019  8:35 PM","17 January 2019  10:05 PM","1 hour 30 mins",76.25,"0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S4473e4f2","Finished","17 January 2019  8:39 PM","17 January 2019  9:36 PM","56 mins 42 secs",72.5,"5.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","0.00","3.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S94cbf7d7","Finished","17 January 2019  8:51 PM","17 January 2019  10:19 PM","1 hour 27 mins",50.5,"0.00","5.00","2.50","-","0.00","5.00","0.00","5.00","0.00","5.00","1.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00"
"Sad881ef8","Finished","17 January 2019  9:21 PM","17 January 2019  10:51 PM","1 hour 29 mins",96.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S14cf785b","Finished","17 January 2019  9:45 PM","17 January 2019  11:15 PM","1 hour 30 mins",65.25,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","4.00","5.00","5.00","5.00","2.50","-","-","-","-","-"
"Sb2ebde7d","Finished","17 January 2019  10:16 PM","17 January 2019  11:46 PM","1 hour 29 mins",56.13,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","-","3.13","5.00","1.00","2.00","-","-","5.00","5.00","-","-","0.00"
"S75851dad","Finished","17 January 2019  11:03 PM","18 January 2019  12:03 AM","1 hour",78.38,"5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","0.00","4.38","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfa0f1f28","Finished","18 January 2019  7:20 AM","18 January 2019  8:45 AM","1 hour 24 mins",78,"5.00","5.00","5.00","5.00","-","2.50","0.00","5.00","2.50","5.00","5.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S97079bfa","Finished","18 January 2019  10:47 AM","18 January 2019  11:57 AM","1 hour 10 mins",62.5,"2.50","5.00","5.00","5.00","2.00","2.50","0.00","5.00","2.50","1.25","1.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","0.00","0.00"
"Se2bb6165","Finished","18 January 2019  11:00 AM","18 January 2019  11:54 AM","54 mins 48 secs",58.75,"5.00","0.00","5.00","5.00","-","5.00","0.00","0.00","5.00","3.75","5.00","1.00","2.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Scfbbae94","Finished","18 January 2019  11:05 AM","18 January 2019  12:07 PM","1 hour 1 min",84.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","2.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S67a09602","Finished","18 January 2019  12:20 PM","18 January 2019  1:29 PM","1 hour 8 mins",74,"5.00","5.00","5.00","-","2.00","5.00","-","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S007d4239","Finished","18 January 2019  2:07 PM","18 January 2019  3:12 PM","1 hour 5 mins",92,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc790497f","Finished","18 January 2019  2:17 PM","18 January 2019  3:37 PM","1 hour 20 mins",92,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S47894c46","Finished","18 January 2019  2:25 PM","18 January 2019  3:24 PM","59 mins 9 secs",72.25,"0.00","5.00","5.00","5.00","-","-","0.00","5.00","5.00","2.50","1.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00"
"Sf03aba4e","Finished","18 January 2019  2:32 PM","18 January 2019  3:22 PM","49 mins 16 secs",92.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb5d11ebd","Finished","18 January 2019  2:50 PM","18 January 2019  4:13 PM","1 hour 23 mins",75.75,"5.00","5.00","3.75","5.00","2.00","5.00","-","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S1803312c","Finished","18 January 2019  2:50 PM","18 January 2019  4:13 PM","1 hour 22 mins",75,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","-","5.00","5.00","3.00","5.00","0.00","5.00","5.00","5.00","0.00","5.00"
"Scfdef0c8","Finished","18 January 2019  2:51 PM","18 January 2019  4:10 PM","1 hour 18 mins",66.25,"5.00","5.00","3.75","5.00","0.00","5.00","-","5.00","2.50","-","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","0.00","5.00"
"S733c31a2","Finished","18 January 2019  2:56 PM","18 January 2019  3:53 PM","57 mins 42 secs",51.25,"5.00","5.00","5.00","0.00","-","5.00","-","0.00","2.50","3.75","-","-","5.00","-","-","5.00","5.00","5.00","-","5.00"
"Sbff18245","Finished","18 January 2019  2:57 PM","18 January 2019  3:51 PM","54 mins 28 secs",88.75,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S349b4ad4","Finished","18 January 2019  2:58 PM","18 January 2019  4:22 PM","1 hour 24 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sdfe714e1","Finished","18 January 2019  2:58 PM","18 January 2019  4:22 PM","1 hour 23 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc46d6a8f","Finished","18 January 2019  2:59 PM","18 January 2019  4:22 PM","1 hour 23 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S092b4695","Finished","18 January 2019  2:59 PM","18 January 2019  4:29 PM","1 hour 30 mins",85.88,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S902f062c","Finished","18 January 2019  3:04 PM","18 January 2019  4:14 PM","1 hour 10 mins",66.5,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"S25cfa344","Finished","18 January 2019  3:04 PM","18 January 2019  4:34 PM","1 hour 29 mins",51.25,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","2.50","3.75","5.00","1.00","2.00","2.00","-","5.00","5.00","0.00","0.00","0.00"
"S05ec7d4d","Finished","18 January 2019  3:13 PM","18 January 2019  4:19 PM","1 hour 6 mins",84.5,"5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
