"AnonID","State","Started.on","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"S862a65d9","Finished","5 September 2018  10:25 AM","5 September 2018  11:55 AM","1 hour 30 mins",77,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S15dec41e","Finished","5 September 2018  10:43 AM","5 September 2018  11:53 AM","1 hour 9 mins",55.25,"5.00","5.00","2.50","-","-","5.00","0.00","0.00","2.50","1.25","5.00","5.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S614647c0","Finished","5 September 2018  11:12 AM","5 September 2018  12:39 PM","1 hour 27 mins",50,"0.00","5.00","3.75","0.00","2.00","5.00","0.00","0.00","0.00","1.25","0.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S94cbf7d7","Finished","5 September 2018  11:14 AM","5 September 2018  12:44 PM","1 hour 30 mins",51.63,"5.00","5.00","3.75","0.00","0.00","0.00","-","5.00","2.50","0.63","4.00","5.00","2.00","0.00","3.75","5.00","5.00","-","5.00","0.00"
"Sbbd2ab9b","Finished","5 September 2018  11:40 AM","5 September 2018  1:08 PM","1 hour 28 mins",70.25,"2.50","0.00","5.00","5.00","2.00","5.00","5.00","0.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S9e53b25d","Finished","5 September 2018  12:47 PM","5 September 2018  2:17 PM","1 hour 29 mins",70.75,"5.00","5.00","3.75","-","0.00","5.00","0.00","-","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5b1f466c","Finished","5 September 2018  12:51 PM","5 September 2018  2:21 PM","1 hour 30 mins",49.25,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","2.50","1.25","2.00","5.00","5.00","1.00","2.50","0.00","5.00","0.00","-","0.00"
"S830492f6","Finished","5 September 2018  12:55 PM","5 September 2018  2:25 PM","1 hour 30 mins",57.75,"5.00","5.00","1.25","5.00","2.00","5.00","0.00","0.00","2.50","-","5.00","5.00","2.00","-","-","5.00","5.00","5.00","5.00","-"
"S3b503be1","Finished","5 September 2018  2:21 PM","5 September 2018  3:51 PM","1 hour 29 mins",62.75,"5.00","5.00","5.00","0.00","0.00","0.00","0.00","5.00","2.50","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sf8fa6bb3","Finished","5 September 2018  2:41 PM","5 September 2018  3:55 PM","1 hour 13 mins",44.75,"5.00","0.00","2.50","0.00","0.00","5.00","0.00","5.00","5.00","1.25","2.00","0.00","2.00","2.00","5.00","5.00","5.00","0.00","-","-"
"S7fd1a8d9","Finished","5 September 2018  2:42 PM","5 September 2018  4:05 PM","1 hour 22 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S076a0c74","Finished","5 September 2018  2:59 PM","5 September 2018  4:19 PM","1 hour 20 mins",75.75,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","5.00","0.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00"
"Sc0d5fd49","Finished","5 September 2018  2:59 PM","5 September 2018  4:24 PM","1 hour 24 mins",85.13,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd5e49ad2","Finished","5 September 2018  3:02 PM","5 September 2018  4:32 PM","1 hour 30 mins",80.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7edd756b","Finished","5 September 2018  3:07 PM","5 September 2018  4:37 PM","1 hour 29 mins",49.75,"-","5.00","1.25","-","0.00","5.00","0.00","5.00","2.50","-","-","4.00","2.00","-","5.00","5.00","5.00","5.00","5.00","-"
"S5db74ba4","Finished","5 September 2018  3:15 PM","5 September 2018  4:35 PM","1 hour 20 mins",91.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sd14f226e","Finished","5 September 2018  3:18 PM","5 September 2018  4:44 PM","1 hour 25 mins",74.38,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2cb4654d","Finished","5 September 2018  3:25 PM","5 September 2018  4:54 PM","1 hour 28 mins",70.25,"5.00","5.00","2.50","5.00","2.00","0.00","5.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","-"
"S7c10a0bf","Finished","5 September 2018  3:41 PM","5 September 2018  4:58 PM","1 hour 16 mins",90.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc715263b","Finished","5 September 2018  4:03 PM","5 September 2018  4:59 PM","56 mins 6 secs",90.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00"
"Sda1d4ee5","Finished","5 September 2018  5:06 PM","5 September 2018  6:34 PM","1 hour 27 mins",51.25,"5.00","5.00","2.50","5.00","-","-","5.00","5.00","0.00","1.25","1.00","5.00","2.00","2.00","2.50","5.00","5.00","0.00","0.00","0.00"
"Sad3fd4be","Finished","5 September 2018  5:07 PM","5 September 2018  6:28 PM","1 hour 21 mins",48.25,"5.00","0.00","2.50","0.00","0.00","5.00","0.00","0.00","2.50","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00"
"S9566dcae","Finished","5 September 2018  5:46 PM","5 September 2018  7:10 PM","1 hour 23 mins",49,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","2.00","-","-","-","0.00","5.00","5.00","5.00","-","0.00"
"Sd4623f9e","Finished","5 September 2018  6:45 PM","5 September 2018  7:52 PM","1 hour 7 mins",85.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S14bff4db","Finished","5 September 2018  6:53 PM","5 September 2018  8:23 PM","1 hour 30 mins",49.75,"5.00","0.00","3.75","-","0.00","0.00","0.00","5.00","2.50","0.00","4.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"Sa599c0ef","Finished","5 September 2018  6:57 PM","5 September 2018  8:01 PM","1 hour 4 mins",69.5,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","-","5.00","0.00","2.00","5.00","5.00","5.00","5.00","-","-","5.00"
"S98fe3ee2","Finished","5 September 2018  8:10 PM","5 September 2018  9:31 PM","1 hour 20 mins",84.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Se93ab1ec","Finished","5 September 2018  8:41 PM","5 September 2018  10:04 PM","1 hour 22 mins",66.75,"5.00","0.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","1.00","5.00","0.00","5.00","5.00","5.00","5.00"
"S48c4cd49","Finished","5 September 2018  9:10 PM","5 September 2018  10:40 PM","1 hour 30 mins",87,"5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0b4b73ad","Finished","6 September 2018  1:52 AM","6 September 2018  3:12 AM","1 hour 20 mins",88.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sff931aed","Finished","6 September 2018  4:42 AM","6 September 2018  5:35 AM","53 mins 20 secs",97.5,"5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S43a4b178","Finished","6 September 2018  9:29 AM","6 September 2018  10:40 AM","1 hour 10 mins",85.25,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1bd93bf8","Finished","6 September 2018  10:13 AM","6 September 2018  11:43 AM","1 hour 30 mins",76.5,"5.00","5.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","0.00"
"S67d608e8","Finished","6 September 2018  10:48 AM","6 September 2018  12:18 PM","1 hour 30 mins",60.75,"5.00","5.00","2.50","5.00","-","-","0.00","5.00","5.00","1.25","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","-"
"Sf606a7ff","Finished","6 September 2018  11:04 AM","6 September 2018  11:58 AM","53 mins 53 secs",62.25,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","2.00","1.00","2.00","4.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S88214c01","Finished","6 September 2018  11:06 AM","6 September 2018  12:36 PM","1 hour 30 mins",39.5,"5.00","5.00","0.00","0.00","-","-","5.00","5.00","0.00","0.00","5.00","5.00","0.00","2.00","2.50","0.00","5.00","-","-","0.00"
"S9469b539","Finished","6 September 2018  11:09 AM","6 September 2018  12:39 PM","1 hour 30 mins",38.75,"0.00","0.00","2.50","0.00","-","0.00","5.00","0.00","2.50","3.75","5.00","5.00","5.00","0.00","0.00","5.00","5.00","-","0.00","-"
"S1d633d31","Finished","6 September 2018  11:58 AM","6 September 2018  1:16 PM","1 hour 17 mins",96.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb5de936a","Finished","6 September 2018  12:06 PM","6 September 2018  1:26 PM","1 hour 20 mins",84.63,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S3af3754e","Finished","6 September 2018  12:14 PM","6 September 2018  1:33 PM","1 hour 18 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S304857ae","Finished","6 September 2018  12:27 PM","6 September 2018  1:44 PM","1 hour 17 mins",85.13,"5.00","5.00","3.75","5.00","2.00","2.50","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sa43bfc2c","Finished","6 September 2018  12:30 PM","6 September 2018  2:00 PM","1 hour 30 mins",80.25,"5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sd37c4904","Finished","6 September 2018  12:55 PM","6 September 2018  2:11 PM","1 hour 16 mins",68.88,"5.00","0.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","-","0.00"
"Sc8e683e0","Finished","6 September 2018  1:04 PM","6 September 2018  2:34 PM","1 hour 30 mins",87.63,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.63","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb2adb9b1","Finished","6 September 2018  1:07 PM","6 September 2018  2:36 PM","1 hour 29 mins",64,"5.00","5.00","5.00","5.00","0.00","-","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","-","5.00","5.00","5.00","5.00","-"
"S99436108","Finished","6 September 2018  1:30 PM","6 September 2018  3:00 PM","1 hour 30 mins",56.88,"5.00","0.00","3.75","0.00","0.00","5.00","0.00","0.00","2.50","0.63","5.00","5.00","3.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sb249e932","Finished","6 September 2018  1:32 PM","6 September 2018  3:02 PM","1 hour 30 mins",81.25,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Sedc222a3","Finished","6 September 2018  1:47 PM","6 September 2018  3:14 PM","1 hour 26 mins",79.63,"5.00","0.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"See519818","Finished","6 September 2018  1:58 PM","6 September 2018  3:09 PM","1 hour 11 mins",89.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S5d9c78c4","Finished","6 September 2018  1:59 PM","6 September 2018  3:29 PM","1 hour 29 mins",58,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","2.50","2.50","2.00","5.00","2.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00"
"Sf8cd68fe","Finished","6 September 2018  2:03 PM","6 September 2018  3:33 PM","1 hour 30 mins",78.13,"0.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc6754fc9","Finished","6 September 2018  2:19 PM","6 September 2018  3:49 PM","1 hour 30 mins",89.5,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S942dfb70","Finished","6 September 2018  2:23 PM","6 September 2018  3:37 PM","1 hour 13 mins",67,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Scee0b732","Finished","6 September 2018  2:26 PM","6 September 2018  3:22 PM","55 mins 49 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S13353931","Finished","6 September 2018  2:32 PM","6 September 2018  4:00 PM","1 hour 27 mins",56,"5.00","0.00","5.00","0.00","2.00","0.00","0.00","5.00","2.50","2.50","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S092b4695","Finished","6 September 2018  2:33 PM","6 September 2018  4:03 PM","1 hour 30 mins",59.5,"5.00","5.00","5.00","0.00","0.00","0.00","5.00","5.00","2.50","0.00","2.00","1.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sa453770d","Finished","6 September 2018  3:06 PM","6 September 2018  3:59 PM","52 mins 54 secs",79.88,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","1.00","1.25","5.00","5.00","0.00","5.00","5.00"
"S39b007cb","Finished","6 September 2018  3:14 PM","6 September 2018  4:23 PM","1 hour 8 mins",58.25,"0.00","5.00","1.25","5.00","-","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","-"
"S6225e60a","Finished","6 September 2018  3:44 PM","6 September 2018  5:09 PM","1 hour 24 mins",87.5,"5.00","5.00","2.50","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sea0606a9","Finished","6 September 2018  4:03 PM","6 September 2018  5:32 PM","1 hour 29 mins",67,"5.00","0.00","5.00","5.00","0.00","0.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S8936cdfb","Finished","6 September 2018  4:24 PM","6 September 2018  5:53 PM","1 hour 29 mins",32.63,"2.50","-","3.75","0.00","-","5.00","0.00","5.00","2.50","4.38","2.00","5.00","0.00","0.00","2.50","0.00","0.00","0.00","0.00","0.00"
"S022a01ed","Finished","6 September 2018  4:47 PM","6 September 2018  6:17 PM","1 hour 29 mins",59.75,"0.00","0.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S9ccbd6af","Finished","6 September 2018  5:03 PM","6 September 2018  6:23 PM","1 hour 19 mins",71.88,"5.00","0.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","1.88","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se219e392","Finished","6 September 2018  5:15 PM","6 September 2018  6:45 PM","1 hour 29 mins",76.5,"5.00","5.00","3.75","5.00","-","0.00","5.00","5.00","2.50","3.75","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","0.00","5.00"
"S601c4934","Finished","6 September 2018  5:25 PM","6 September 2018  6:54 PM","1 hour 28 mins",82,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S91df3904","Finished","6 September 2018  5:59 PM","6 September 2018  7:29 PM","1 hour 30 mins",66.5,"5.00","-","5.00","5.00","2.00","5.00","0.00","5.00","0.00","-","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S10b625d2","Finished","6 September 2018  6:12 PM","6 September 2018  7:35 PM","1 hour 23 mins",49.5,"5.00","0.00","2.50","-","-","-","5.00","5.00","5.00","-","2.00","-","-","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S2ac97355","Finished","6 September 2018  7:08 PM","6 September 2018  8:38 PM","1 hour 30 mins",63.75,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","0.00","5.00","0.00","3.75","5.00","5.00","5.00","0.00","0.00"
"Sa4fbf1b7","Finished","6 September 2018  8:43 PM","6 September 2018  10:13 PM","1 hour 30 mins",59,"5.00","5.00","5.00","5.00","-","-","0.00","5.00","5.00","-","5.00","5.00","2.00","2.00","5.00","5.00","0.00","5.00","-","-"
"S7c114c30","Finished","6 September 2018  8:43 PM","6 September 2018  10:05 PM","1 hour 21 mins",41.63,"5.00","0.00","1.25","5.00","-","-","0.00","5.00","0.00","3.13","2.00","5.00","2.00","2.00","1.25","5.00","5.00","-","-","0.00"
"S0134d60f","Finished","6 September 2018  9:04 PM","6 September 2018  10:10 PM","1 hour 6 mins",90.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S45799e92","Finished","6 September 2018  9:38 PM","6 September 2018  10:20 PM","41 mins 46 secs",95.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S218fc6ac","Finished","6 September 2018  10:54 PM","6 September 2018  11:54 PM","59 mins 44 secs",74,"5.00","5.00","5.00","5.00","-","5.00","-","5.00","5.00","-","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","-","-"
"Sbb4aa1a6","Finished","7 September 2018  1:01 AM","7 September 2018  2:31 AM","1 hour 30 mins",73.75,"5.00","5.00","3.75","0.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","-"
"S41f5cb9d","Finished","7 September 2018  4:49 AM","7 September 2018  6:16 AM","1 hour 27 mins",73.75,"5.00","5.00","2.50","5.00","5.00","-","0.00","5.00","0.00","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","-","5.00"
"Se70a661c","Finished","7 September 2018  5:02 AM","7 September 2018  6:15 AM","1 hour 13 mins",77.5,"0.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S5d74faf7","Finished","7 September 2018  8:48 AM","7 September 2018  10:15 AM","1 hour 27 mins",75.88,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.88","5.00","4.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S2e2d102e","Finished","7 September 2018  9:06 AM","7 September 2018  10:03 AM","57 mins 7 secs",77,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S7c11676b","Finished","7 September 2018  9:29 AM","7 September 2018  10:49 AM","1 hour 19 mins",55.5,"0.00","0.00","5.00","0.00","2.00","2.50","5.00","5.00","5.00","0.00","5.00","5.00","5.00","1.00","5.00","0.00","5.00","0.00","5.00","0.00"
"Sf6882079","Finished","7 September 2018  9:35 AM","7 September 2018  11:04 AM","1 hour 28 mins",82,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd262975a","Finished","7 September 2018  9:40 AM","7 September 2018  11:03 AM","1 hour 22 mins",80.13,"5.00","5.00","1.25","5.00","2.00","5.00","0.00","5.00","0.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4cff27a1","Finished","7 September 2018  10:37 AM","7 September 2018  11:57 AM","1 hour 20 mins",75.38,"5.00","0.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","1.88","2.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf3327a7a","Finished","7 September 2018  10:42 AM","7 September 2018  12:12 PM","1 hour 30 mins",97.5,"5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S94c50ce2","Finished","7 September 2018  10:53 AM","7 September 2018  12:09 PM","1 hour 16 mins",79,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S07d5fda6","Finished","7 September 2018  10:53 AM","7 September 2018  12:23 PM","1 hour 30 mins",45.75,"5.00","5.00","3.75","-","-","0.00","5.00","5.00","5.00","0.00","-","0.00","5.00","2.00","5.00","0.00","5.00","0.00","-","-"
"S8d460b41","Finished","7 September 2018  11:25 AM","7 September 2018  12:53 PM","1 hour 28 mins",87,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2e1e0759","Finished","7 September 2018  11:42 AM","7 September 2018  1:12 PM","1 hour 30 mins",17.75,"0.00","0.00","1.25","5.00","0.00","-","-","5.00","2.50","-","-","-","2.00","2.00","-","-","-","-","-","-"
"S36477633","Finished","7 September 2018  11:55 AM","7 September 2018  1:15 PM","1 hour 19 mins",27,"5.00","0.00","2.50","-","2.00","-","-","5.00","2.50","-","-","-","-","-","-","5.00","0.00","5.00","-","-"
"Sd4c8e18e","Finished","7 September 2018  12:00 PM","7 September 2018  1:23 PM","1 hour 23 mins",86.38,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","2.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sd5e2a3e3","Finished","7 September 2018  12:06 PM","7 September 2018  1:35 PM","1 hour 29 mins",81.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","0.00"
"Sdfa1068c","Finished","7 September 2018  12:16 PM","7 September 2018  1:46 PM","1 hour 30 mins",70.25,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-"
"Sbbde0c8a","Finished","7 September 2018  12:16 PM","7 September 2018  1:46 PM","1 hour 30 mins",70,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","0.00","5.00","1.25","5.00","5.00","0.00","-","5.00","5.00","5.00","5.00","5.00","0.00"
"Sa61324c2","Finished","7 September 2018  12:34 PM","7 September 2018  2:04 PM","1 hour 30 mins",38.75,"5.00","0.00","3.75","0.00","-","0.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","0.00","5.00","5.00","0.00","0.00","0.00","0.00"
"Sbb7d3c08","Finished","7 September 2018  12:36 PM","7 September 2018  1:45 PM","1 hour 9 mins",62.75,"5.00","0.00","0.00","5.00","2.00","0.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S8b394990","Finished","7 September 2018  12:47 PM","7 September 2018  1:59 PM","1 hour 12 mins",56.5,"5.00","5.00","2.50","0.00","0.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","2.00","2.00","0.00","5.00","5.00","0.00","5.00","0.00"
"Sb6cf5332","Finished","7 September 2018  12:47 PM","7 September 2018  1:28 PM","41 mins 22 secs",10,"0.00","0.00","5.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sf03aba4e","Finished","7 September 2018  12:59 PM","7 September 2018  2:29 PM","1 hour 29 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd0de09da","Finished","7 September 2018  1:11 PM","7 September 2018  2:40 PM","1 hour 28 mins",92.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","3.75","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S88f31802","Finished","7 September 2018  1:19 PM","7 September 2018  2:49 PM","1 hour 30 mins",77.5,"5.00","5.00","1.25","5.00","0.00","-","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sf28d79b4","Finished","7 September 2018  1:20 PM","7 September 2018  2:36 PM","1 hour 15 mins",74,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","-"
"S0659c6ca","Finished","7 September 2018  1:26 PM","7 September 2018  2:40 PM","1 hour 14 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Scd3b6e23","Finished","7 September 2018  2:04 PM","7 September 2018  3:34 PM","1 hour 30 mins",35.5,"5.00","5.00","0.00","0.00","0.00","5.00","5.00","0.00","0.00","2.50","2.00","5.00","5.00","1.00","-","-","-","-","-","-"
"Sff10d27b","Finished","7 September 2018  2:15 PM","7 September 2018  3:03 PM","48 mins 17 secs",55.25,"5.00","0.00","5.00","0.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","0.00","-","0.00"
